TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionAmount_Bin,AccountBalance_Bin,Target
-1.1079304242263142,0.0,1.2008690872714527,-1.0886151186748325,1.4444268737386177,-1.3168887883327804,-0.5378943986419332,0.0,0.014220776240544741,1,0,1
0.5794311610097302,0.0,-0.5033583000539025,-1.0886151186748325,1.3316936823138223,-1.3168887883327804,0.30466181566700684,0.0,2.2531554754692444,3,3,0
-0.5851581755352078,0.0,0.14587118083194714,1.3611769249997157,-1.430269507593665,1.3116352426346443,-0.8889594879373249,0.0,-1.0188942848885125,2,1,3
-0.31394095096917124,0.0,0.9574080319392592,1.3611769249997157,-1.0357033376068812,1.3116352426346443,-1.3242801986636106,0.0,0.9093208045783764,2,3,3
-0.7442263089604696,0.0,0.5516396063856032,-1.0886151186748325,-1.4866361033060627,1.3116352426346443,0.7399825263932925,0.0,-1.1071057278651673,2,1,3
2.6282138098016494,0.0,0.38933223616414075,-1.0886151186748325,0.5989279380526522,-1.3168887883327804,0.009767140658877791,0.0,-1.0449095010092877,3,1,2
-0.28822167456297776,0.0,0.06471749572121593,1.3611769249997157,-1.3175363161688696,1.3116352426346443,0.7540251299651082,0.0,-0.9136474973454618,2,2,3
2.4688661190241463,0.0,0.06471749572121593,-1.0886151186748325,-1.0357033376068812,1.3116352426346443,0.051894951374324795,0.0,-1.26039275674282,3,1,2
-0.39552510493157117,0.0,-0.016436189389515268,1.3611769249997157,-1.4866361033060627,1.3116352426346443,0.20636359066429713,0.0,-1.231847744050929,2,1,3
0.995086350900404,0.0,-0.9091267256075585,-1.0886151186748325,-0.4720373804829041,-0.44071411134363886,0.1361505728052188,0.0,-0.4121599934379364,3,2,2
1.1231236182268889,0.0,-1.071434095829021,1.3611769249997157,-0.302937593345711,-0.44071411134363886,1.610623947845864,0.0,0.013640761468866322,3,0,2
-0.8971907735284645,0.0,-0.09758987450024648,0.13628090316244157,1.5007934694510154,0.4354605656455027,-1.141726352230007,0.0,0.1795974880153706,1,0,1
-0.7739525740821208,0.0,-0.17874355961097768,0.13628090316244157,-0.35930418905810874,-1.3168887883327804,-0.36938315578014524,0.0,1.0587600568903408,2,3,0
-0.4954668583578122,0.0,0.9574080319392592,1.3611769249997157,-1.3175363161688696,1.3116352426346443,-0.3272553450646982,0.0,-0.8095167203675602,2,2,3
-0.9857172684048551,0.0,0.3081785510534096,0.13628090316244157,-0.4156707847705064,-0.44071411134363886,-0.3412979486365139,0.0,-0.6138756663990825,1,2,1
-0.579753400058544,0.0,-0.17874355961097768,1.3611769249997157,-0.021104614783722518,-1.3168887883327804,1.0910476156886841,0.0,-0.8506615182335022,2,2,1
-0.9118675345211291,0.0,-0.8279730404968273,0.13628090316244157,-0.9793367418944834,1.3116352426346443,2.298711522864832,0.0,-0.95951009393461,1,1,3
-0.8981226313692686,0.0,-1.477202521382677,-1.0886151186748325,-0.866603550469688,-1.3168887883327804,1.9336038299976244,0.0,1.2341756850481906,1,3,0
2.9163908470703204,0.0,-0.09758987450024648,1.3611769249997157,-1.2611697204564718,1.3116352426346443,0.4310452478133478,0.0,-1.2061950371624528,3,1,2
-0.5922868880173593,0.0,1.4443301426036463,0.13628090316244157,0.26072836377826597,-0.44071411134363886,-1.0434281272272974,0.0,0.1831785613601533,2,0,1
-0.8095495436008379,0.0,0.3081785510534096,0.13628090316244157,-1.0357033376068812,1.3116352426346443,0.3608322299542695,0.0,-1.0763105685813634,1,1,3
0.3902174264344554,0.0,0.5516396063856032,1.3611769249997157,0.5989279380526522,0.4354605656455027,1.3578570835531818,0.0,-1.0455542495724484,0,1,1
0.35685691573366835,0.0,1.1197154021607216,-1.0886151186748325,1.0498607037518337,0.4354605656455027,-0.004275462912937877,0.0,-0.18996254885189418,0,2,1
-1.0150707903901846,0.0,0.7139469766070655,1.3611769249997157,-0.35930418905810874,-1.3168887883327804,-1.4085358200945046,0.0,2.371118569011014,1,3,0
-0.9158279303445468,0.0,1.5254838277143776,-1.0886151186748325,-1.430269507593665,1.3116352426346443,-0.032360670056569216,0.0,-1.2469022345979768,1,1,3
0.2442884885645316,0.0,-0.016436189389515268,0.13628090316244157,-0.9793367418944834,1.3116352426346443,-1.2119393700890853,0.0,-1.084596493891056,0,1,3
-0.40717332794162253,0.0,-1.477202521382677,0.13628090316244157,-1.0357033376068812,1.3116352426346443,-0.6221500200728273,0.0,-0.9187070904876928,2,2,3
1.2037759143484847,0.0,0.5516396063856032,1.3611769249997157,-1.430269507593665,1.3116352426346443,-0.20087191291835724,0.0,-1.1071005491618489,3,1,2
1.7473285928895228,0.0,-0.9091267256075585,1.3611769249997157,-1.0357033376068812,1.3116352426346443,0.2625340049515598,0.0,-1.240760292462167,3,1,2
-0.7755367324114877,0.0,1.606637512825109,0.13628090316244157,1.2753270866014246,-1.3168887883327804,0.3608322299542695,0.0,2.549892586270949,2,3,0
-0.3838302890294796,0.0,1.2008690872714527,0.13628090316244157,-0.9229701461820857,1.3116352426346443,0.3187044192388225,0.0,-1.0715798230998606,2,1,3
-0.6860783796942931,0.0,0.6327932914963343,-1.0886151186748325,0.993494108039436,0.4354605656455027,-0.41151096649559227,0.0,-0.15005546107908754,2,2,1
0.3031819041033514,0.0,0.14587118083194714,0.13628090316244157,-1.0920699333192787,1.3116352426346443,-0.509809191498302,0.0,-0.9666722406241754,0,1,3
0.6273286540270614,0.0,-0.4222046149431713,0.13628090316244157,0.20436176806586828,-0.44071411134363886,-1.2821523879481636,0.0,0.14845276625756362,3,0,2
-0.6514132680163802,0.0,-0.2598972447217089,0.13628090316244157,-1.2048031247440742,1.3116352426346443,-0.9591725057964032,0.0,-1.068622783504964,2,1,3
0.4554940681827833,0.0,-0.17874355961097768,1.3611769249997157,0.20436176806586828,-0.44071411134363886,1.4982831192713386,0.0,0.4128281600216002,0,0,1
-1.1466957104037652,0.0,-1.3148951511612146,1.3611769249997157,0.3170949594906637,-1.3168887883327804,0.06593755494614047,0.0,2.3125060048515764,1,3,0
0.2168452751528506,0.0,-0.4222046149431713,0.13628090316244157,0.6552945337650499,0.4354605656455027,1.4842405156995229,0.0,-0.5288853768865707,0,2,1
1.254189423535987,0.0,-1.7206635767148706,0.13628090316244157,-1.0920699333192787,1.3116352426346443,0.12210796923340313,0.0,-0.8042189068726755,3,2,2
-0.5513317359140185,0.0,-1.6395098916041393,-1.0886151186748325,-0.021104614783722518,-0.44071411134363886,1.4140274978404446,0.0,-0.3135730183625509,2,2,1
-0.5063230022031799,0.0,-0.9902804107182898,1.3611769249997157,-0.5284039761953018,-0.44071411134363886,0.2204061942361128,0.0,0.3411549060927598,2,0,1
-1.0581692155273748,0.0,-1.3960488362719456,-1.0886151186748325,0.993494108039436,0.4354605656455027,-0.9030020915091406,0.0,0.20940610431698942,1,0,1
-0.7471150682669624,0.0,0.3081785510534096,0.13628090316244157,-0.021104614783722518,-1.3168887883327804,-0.7064056415037213,0.0,2.490635273548351,2,3,0
-0.6131139107593311,0.0,0.22702486594267834,0.13628090316244157,-1.430269507593665,1.3116352426346443,-0.5940648129291959,0.0,-0.9567394876591814,2,1,3
-0.361698665310382,0.0,1.4443301426036463,1.3611769249997157,0.3170949594906637,-1.3168887883327804,-0.7344908486473526,0.0,1.4166472964775758,2,3,0
-0.31762178944034747,0.0,-0.9091267256075585,-1.0886151186748325,-0.35930418905810874,-0.44071411134363886,-0.24299972363380423,0.0,-1.166443310489203,2,1,1
0.037416047906019004,0.0,-0.9091267256075585,1.3611769249997157,0.26072836377826597,-1.3168887883327804,0.7118973192496612,0.0,0.5488312665735658,0,0,1
-0.4527411763569436,0.0,1.2008690872714527,1.3611769249997157,-0.5847705719076995,-1.3168887883327804,0.5293434728160575,0.0,-0.9149654773400346,2,2,1
-1.059147666260219,0.0,0.14587118083194714,0.13628090316244157,1.1062272994642315,-1.3168887883327804,-0.7064056415037213,0.0,1.2461617938789928,1,3,0
0.6573344765009538,0.0,-0.2598972447217089,1.3611769249997157,-1.1484365290316765,1.3116352426346443,-0.27108493077743556,0.0,-1.1045241442608664,3,1,2
-0.0988681613115824,0.0,-0.5033583000539025,0.13628090316244157,-1.3175363161688696,1.3116352426346443,0.2204061942361128,0.0,-1.1494752890659483,0,1,3
1.8277945174429577,0.0,1.1197154021607216,-1.0886151186748325,-0.866603550469688,-0.44071411134363886,-0.6642778307882743,0.0,-1.013412627425819,3,1,2
-1.0554202348970025,0.0,-0.016436189389515268,-1.0886151186748325,0.7116611294774475,-0.44071411134363886,-0.5800222093573802,0.0,-1.2574538426095383,1,1,1
-0.48577553681344937,0.0,-1.3148951511612146,0.13628090316244157,1.5007934694510154,0.4354605656455027,0.19232098709248147,0.0,-0.7616551442974486,2,2,1
-0.6376683648645196,0.0,1.1197154021607216,0.13628090316244157,-0.4156707847705064,-1.3168887883327804,0.7821103371087396,0.0,0.6697022020287057,2,3,0
0.6126518930343968,0.0,-0.6656656702753649,0.13628090316244157,-0.8102369547572903,-0.44071411134363886,-1.3383228022354263,0.0,0.9955125532607939,3,3,0
-0.2596136388502916,0.0,1.606637512825109,0.13628090316244157,-0.9793367418944834,-0.44071411134363886,0.37487483352608514,0.0,1.129363908583899,0,3,0
-0.5681517699405328,0.0,-0.17874355961097768,-1.0886151186748325,-0.6975037633324949,-0.44071411134363886,1.6246665514176797,0.0,0.7502983617754213,2,3,0
0.2563560476029447,0.0,-1.1525877809397522,1.3611769249997157,0.09162857664107288,-0.44071411134363886,-0.9591725057964032,0.0,1.129161939154475,0,3,0
-0.6378547364326802,0.0,1.4443301426036463,1.3611769249997157,0.824394320902243,0.4354605656455027,-0.551937002213749,0.0,0.28156356700611496,2,0,1
2.3515918097589488,0.0,1.0385617170499903,0.13628090316244157,-0.9793367418944834,1.3116352426346443,-1.436621027238136,0.0,-1.2005890908201142,3,1,2
1.1735837203064314,0.0,-0.09758987450024648,1.3611769249997157,-1.2611697204564718,1.3116352426346443,-1.183854162945454,0.0,-1.1935538223618534,3,1,2
-0.5071616742599038,0.0,1.1197154021607216,-1.0886151186748325,1.0498607037518337,0.4354605656455027,0.38891743709790083,0.0,0.7571679117274882,2,3,0
0.3540147493192157,0.0,-0.5845119851646337,1.3611769249997157,-0.2465709976333133,-0.44071411134363886,-0.2149145164901729,0.0,-1.1851798590957452,0,1,1
-1.1619315861009125,0.0,1.2008690872714527,1.3611769249997157,0.14799517235347057,-1.3168887883327804,-0.17278670577472588,0.0,1.8353273343213616,1,3,0
-0.633894340609263,0.0,-0.5845119851646337,0.13628090316244157,-0.302937593345711,-0.44071411134363886,0.6697695085342141,0.0,0.3686589994176205,2,0,1
-0.9239816864515827,0.0,-0.5033583000539025,-1.0886151186748325,1.38806027802622,0.4354605656455027,0.023809744230693458,0.0,-0.8819227608159765,1,2,1
0.3716734554024535,0.0,0.876254346828528,1.3611769249997157,-0.19020440192091562,-0.44071411134363886,-0.8187464700782466,0.0,-0.22908506307193935,0,2,1
-1.1500969915227004,0.0,1.68779119793584,-1.0886151186748325,0.6552945337650499,0.4354605656455027,-1.09959854151456,0.0,0.12974470051927345,1,0,1
1.6164491591485852,0.0,0.7139469766070655,0.13628090316244157,0.7116611294774475,-1.3168887883327804,0.5433860763878732,0.0,-0.9429822622934326,3,1,2
2.7461870124474497,0.0,1.5254838277143776,1.3611769249997157,-1.0357033376068812,1.3116352426346443,-0.551937002213749,0.0,-1.0237389618430233,3,1,2
-0.9958279259775796,0.0,0.14587118083194714,1.3611769249997157,-1.0357033376068812,1.3116352426346443,-0.15874410220291021,0.0,-1.2308767371786995,1,1,3
-0.5924732595855201,0.0,0.5516396063856032,0.13628090316244157,-0.6411371676200972,-0.44071411134363886,-0.20087191291835724,0.0,0.3243189416041284,2,0,1
-0.2042612831065274,0.0,-0.016436189389515268,1.3611769249997157,0.14799517235347057,-0.44071411134363886,2.158285487146675,0.0,1.1102337785251462,0,3,0
0.6031469430581947,0.0,-1.7206635767148706,-1.0886151186748325,0.6552945337650499,-1.3168887883327804,-0.6221500200728273,0.0,1.7550781476969894,3,3,0
-1.0982856955739917,0.0,0.3081785510534096,-1.0886151186748325,0.3170949594906637,-1.3168887883327804,0.06593755494614047,0.0,2.419459175138092,1,3,0
1.091207487179348,0.0,0.5516396063856032,1.3611769249997157,-1.4866361033060627,1.3116352426346443,-0.720448245075537,0.0,-0.856712833061237,3,2,2
0.393758486229511,0.0,1.1197154021607216,0.13628090316244157,-1.3175363161688696,1.3116352426346443,-1.4225784236663204,0.0,-1.0504558922634633,0,1,3
-0.08065034052386204,0.0,-1.2337414660504833,1.3611769249997157,-1.2048031247440742,1.3116352426346443,0.009767140658877791,0.0,-1.241156463266037,0,1,3
-1.1456240738868406,0.0,-1.2337414660504833,1.3611769249997157,-0.8102369547572903,-1.3168887883327804,1.779135190707652,0.0,0.09981179533800934,1,0,1
-0.11526885930973481,0.0,-1.3148951511612146,-1.0886151186748325,-1.4866361033060627,1.3116352426346443,2.453180162154804,0.0,-1.2209698777302984,0,1,3
-0.9599513991066214,0.0,-0.09758987450024648,-1.0886151186748325,-1.3739029118812673,1.3116352426346443,-0.3834257593519609,0.0,-0.8798978878184204,1,2,3
0.7623548551595772,0.0,0.06471749572121593,-1.0886151186748325,1.2189604908890268,-1.3168887883327804,0.30466181566700684,0.0,1.3092720618705977,3,3,0
0.0646728897495391,0.0,0.7139469766070655,1.3611769249997157,0.5425613423402544,0.4354605656455027,-0.3834257593519609,0.0,-0.1582404016740681,0,2,1
-0.8502251383519372,0.0,1.606637512825109,1.3611769249997157,2.0080928308625947,0.4354605656455027,-0.08853108434383189,0.0,0.3613389022768391,1,0,1
0.07464376864614303,0.0,1.1197154021607216,1.3611769249997157,-1.3739029118812673,1.3116352426346443,0.5714712835315044,0.0,-1.1551433798481099,0,1,3
1.1375674147593524,0.0,1.282022772382184,0.13628090316244157,0.9371275123270384,-1.3168887883327804,2.0459446585721497,0.0,2.0319601099753433,3,3,0
0.5795243467938106,0.0,1.5254838277143776,-1.0886151186748325,-0.4156707847705064,-0.44071411134363886,1.7650925871358363,0.0,1.0370638793372424,3,3,0
-1.006963627175189,0.0,-1.3148951511612146,0.13628090316244157,-1.2048031247440742,1.3116352426346443,0.03785234780250912,0.0,-1.151078097743042,1,1,3
-1.0406502881202575,0.0,1.68779119793584,1.3611769249997157,0.993494108039436,-1.3168887883327804,-0.28512753434925125,0.0,0.9355949558650799,1,3,0
0.25947777136963857,0.0,-0.8279730404968273,0.13628090316244157,-0.6411371676200972,-1.3168887883327804,2.326796730008463,0.0,0.0648503692344253,0,0,1
-0.824785419297985,0.0,0.38933223616414075,0.13628090316244157,1.4444268737386177,-1.3168887883327804,0.07998015851795613,0.0,0.4827044038989009,1,0,1
-0.0930440498065567,0.0,0.06471749572121593,-1.0886151186748325,-0.5847705719076995,-0.44071411134363886,0.6416843013905829,0.0,-1.2803126390576525,0,1,1
-0.5855309186715295,0.0,-1.477202521382677,0.13628090316244157,1.726259852300606,0.4354605656455027,2.0880724692875967,0.0,0.15856418448704782,2,0,1
0.2444748601326925,0.0,-0.5033583000539025,0.13628090316244157,-0.7538703590448926,-0.44071411134363886,-1.1698115593736382,0.0,-0.2589843066816329,0,2,1
0.13964085304223,0.0,-0.8279730404968273,-1.0886151186748325,-1.2611697204564718,1.3116352426346443,-0.14470149863109455,0.0,-0.8988441739093642,0,2,3
2.4507880769125463,0.0,-0.5033583000539025,0.13628090316244157,-0.7538703590448926,-0.44071411134363886,-1.436621027238136,0.0,0.45786475343143845,3,0,2
-0.618285721775794,0.0,-0.09758987450024648,0.13628090316244157,0.6552945337650499,0.4354605656455027,-0.3272553450646982,0.0,0.118905674473532,2,0,1
-0.34800035505056154,0.0,-1.2337414660504833,1.3611769249997157,1.7826264480130039,0.4354605656455027,-1.0715133343709287,0.0,0.07405810373482123,2,0,1
0.04193555843391881,0.0,-0.9091267256075585,0.13628090316244157,-1.2611697204564718,1.3116352426346443,-1.1698115593736382,0.0,-1.075678766776499,0,1,3
-0.3839700677056002,0.0,-1.2337414660504833,1.3611769249997157,-1.1484365290316765,1.3116352426346443,-1.4085358200945046,0.0,-0.8418318290753611,2,2,3
-0.8323800607005385,0.0,0.876254346828528,0.13628090316244157,-1.0357033376068812,1.3116352426346443,-1.478748837953583,0.0,-1.1055365807596444,1,1,3
2.5192330353196084,0.0,-1.477202521382677,-1.0886151186748325,-1.430269507593665,1.3116352426346443,0.6276416978187672,0.0,-1.1100342845918119,3,1,2
-0.06904871040585081,0.0,0.7951006617177968,1.3611769249997157,1.5007934694510154,0.4354605656455027,-1.0293855236554816,0.0,-1.0032494221631494,0,1,1
2.275459024165253,0.0,0.7139469766070655,1.3611769249997157,-0.19020440192091562,-1.3168887883327804,0.051894951374324795,0.0,2.4358057521631196,3,3,0
0.9395942164805193,0.0,-1.7206635767148706,-1.0886151186748325,0.7680277251898453,-1.3168887883327804,-0.5238517950701176,0.0,1.8097005209494779,3,3,0
0.22639681802109277,0.0,-0.34105092983244006,0.13628090316244157,1.6135266608758108,0.4354605656455027,-0.27108493077743556,0.0,0.732359333479937,0,3,0
-0.2338477695520579,0.0,-0.17874355961097768,-1.0886151186748325,0.824394320902243,-1.3168887883327804,2.5233931800138825,0.0,0.5881013738381902,0,0,1
0.6864550340260823,0.0,0.876254346828528,-1.0886151186748325,0.824394320902243,-0.44071411134363886,-0.14470149863109455,0.0,-0.47822730102443795,3,2,2
1.763449733535434,0.0,0.14587118083194714,-1.0886151186748325,0.993494108039436,0.4354605656455027,-0.9451299022245876,0.0,-0.9564132293501123,3,1,2
-0.16763926996292577,0.0,-0.09758987450024648,-1.0886151186748325,-0.35930418905810874,-1.3168887883327804,1.6246665514176797,0.0,0.7291588948290681,0,3,0
-1.0787166809171054,0.0,1.5254838277143776,0.13628090316244157,0.993494108039436,0.4354605656455027,-0.6221500200728273,0.0,-0.5942069511951998,1,2,1
1.1239622902836126,0.0,-1.1525877809397522,0.13628090316244157,0.4861947466278568,0.4354605656455027,1.6387091549894952,0.0,0.6151523306226768,3,0,2
0.2587322850969954,0.0,-0.09758987450024648,-1.0886151186748325,-1.430269507593665,1.3116352426346443,-1.478748837953583,0.0,-1.0358156979819002,0,1,3
-1.121488955810014,0.0,-1.6395098916041393,1.3611769249997157,-0.07747121049612021,-1.3168887883327804,0.5855138871033202,0.0,0.23293813219651624,1,0,1
0.28859832889476705,0.0,1.5254838277143776,0.13628090316244157,0.824394320902243,-0.44071411134363886,0.4450878513851635,0.0,0.5707708431826363,0,0,1
0.16848185321511724,0.0,-0.9091267256075585,-1.0886151186748325,1.3316936823138223,0.4354605656455027,-0.7906612629346152,0.0,-0.8568863196224087,0,2,1
2.5564141631676924,0.0,0.5516396063856032,-1.0886151186748325,-0.7538703590448926,-0.44071411134363886,-0.15874410220291021,0.0,1.1918605002322544,3,3,2
1.088691471009177,0.0,-0.5033583000539025,-1.0886151186748325,0.09162857664107288,-0.44071411134363886,0.33274702281063817,0.0,0.3402978306935386,3,0,2
1.254608759564349,0.0,-0.2598972447217089,-1.0886151186748325,0.5425613423402544,-1.3168887883327804,1.3297718764095505,0.0,1.135477367851456,3,3,0
0.24717724787102435,0.0,0.876254346828528,-1.0886151186748325,1.1625938951766293,-1.3168887883327804,0.5433860763878732,0.0,2.1941985275391227,0,3,0
2.0608987563201064,0.0,0.3081785510534096,-1.0886151186748325,0.9371275123270384,0.4354605656455027,-0.6642778307882743,0.0,-0.949753416882447,3,1,2
-0.6290952727291216,0.0,-0.016436189389515268,-1.0886151186748325,0.5989279380526522,-0.44071411134363886,0.7259399228214769,0.0,0.4270540580376787,2,0,1
-0.8246922335139046,0.0,-1.6395098916041393,-1.0886151186748325,-1.0920699333192787,1.3116352426346443,1.1612606335477627,0.0,-1.2005839121167954,1,1,3
0.5096816016255424,0.0,0.6327932914963343,-1.0886151186748325,1.0498607037518337,-1.3168887883327804,0.8523233549678179,0.0,0.7478773179739954,0,3,0
-0.5606037214300195,0.0,-1.3148951511612146,0.13628090316244157,-0.021104614783722518,-1.3168887883327804,-1.0855559379427442,0.0,0.2113558861164264,2,0,1
1.3791049670957782,0.0,-1.071434095829021,-1.0886151186748325,1.1062272994642315,0.4354605656455027,0.16423577994885014,0.0,0.284432568644596,3,0,2
0.9571131438876366,0.0,1.606637512825109,1.3611769249997157,-0.9229701461820857,-0.44071411134363886,-1.4647062343817674,0.0,0.8443876330186394,3,3,0
1.1851387575324026,0.0,-1.2337414660504833,-1.0886151186748325,0.7680277251898453,-0.44071411134363886,-0.7766186593627996,0.0,-1.249931776039333,3,1,2
1.0935837246733984,0.0,-0.4222046149431713,0.13628090316244157,0.7116611294774475,0.4354605656455027,-0.004275462912937877,0.0,-0.6586610926979706,3,2,2
-0.4109473521968792,0.0,1.2008690872714527,0.13628090316244157,-0.19020440192091562,-1.3168887883327804,2.4250949550111724,0.0,1.3031586026030402,2,3,0
1.5364957564075925,0.0,-1.3960488362719456,-1.0886151186748325,-1.2611697204564718,1.3116352426346443,0.7961529406805552,0.0,-1.1851720910407675,3,1,2
1.2666763186027623,0.0,0.5516396063856032,-1.0886151186748325,-0.07747121049612021,-1.3168887883327804,0.5574286799596888,0.0,2.1857391156682584,3,3,0
-0.7473480327271633,0.0,-0.6656656702753649,-1.0886151186748325,0.37346155520306135,-1.3168887883327804,0.30466181566700684,0.0,2.5597010503562974,2,3,0
-1.1491185407898559,0.0,1.3631764574929153,-1.0886151186748325,-0.302937593345711,-1.3168887883327804,-0.9872577129400346,0.0,2.352692742603585,1,3,0
2.2590583261671005,0.0,0.06471749572121593,0.13628090316244157,0.20436176806586828,-0.44071411134363886,-1.5349192522408457,0.0,-0.451639838186962,3,2,2
1.568598259023294,0.0,0.876254346828528,0.13628090316244157,-0.6975037633324949,-0.44071411134363886,0.15019317637703447,0.0,-1.1245139390704995,3,1,2
-0.3651931322133974,0.0,0.38933223616414075,-1.0886151186748325,-1.3175363161688696,1.3116352426346443,2.284668919293016,0.0,-0.971105210664861,2,1,3
-0.9841331100754881,0.0,-0.016436189389515268,0.13628090316244157,0.824394320902243,0.4354605656455027,0.5153008692442418,0.0,-1.0107404165134433,1,1,1
